ex#	token	pos_tag	ner_tag
687	Einjährige	DET	B-Erreger
687	zweikeimblättrige	ADJ	I-Erreger
687	Unkräuter	NOUN	L-Erreger
687	Anwendungs-Nr	PROPN	O

688	Das	DET	O
688	zu	ADP	O
688	den	DET	O
688	Tospoviren	NOUN	U-Erreger
688	zählende	ADJ	O
688	Tomatenbronzefleckenvirus	NOUN	U-Erreger
688	(	PUNCT	O
688	Tomato	PROPN	B-Erreger
688	spotted	PROPN	I-Erreger
688	wilt	VERB	I-Erreger
688	tospovirus	NOUN	L-Erreger
688	=	X	O
688	TSWV	PROPN	U-Erreger
688	)	PUNCT	O
688	wird	AUX	O
688	ein	DET	O
688	immer	ADV	O
688	größeres	ADJ	O
688	Problem	NOUN	O
688	in	ADP	O
688	Gewächshauskulturen	NOUN	O
688	wie	ADP	O
688	z.	ADP	O
688	B.	NOUN	O
688	Gurken	NOUN	U-Kultur
688	,	PUNCT	O
688	Paprika	NOUN	U-Kultur
688	und	CCONJ	O
688	Tomaten	NOUN	U-Kultur
688	.	PUNCT	O
688	Übertragen	VERB	O
688	wird	AUX	O
688	TSWV	PROPN	U-Erreger
688	durch	ADP	O
688	Thripse	NOUN	U-Erreger
688	.	PUNCT	O
688	Dabei	ADV	O
688	kommt	VERB	O
688	die	DET	O
688	größte	ADJ	O
688	Bedeutung	NOUN	O
688	bei	ADP	O
688	der	DET	O
688	Übertragung	NOUN	O
688	dem	DET	O
688	Kalifornischen	ADJ	B-Erreger
688	Blütenthrips	NOUN	L-Erreger
688	(	PUNCT	O
688	Frankliniella	PROPN	B-Erreger
688	occidentalis	PROPN	L-Erreger
688	)	PUNCT	O
688	zu	ADP	O

690	Hinweise	NOUN	O
690	zum	ADP	O
690	Einsatz	NOUN	O
690	:	PUNCT	O
690	•	ADV	O
690	Bei	ADP	O
690	kleinen	ADJ	O
690	Schadstellen	NOUN	O
690	von	ADP	O
690	1	NUM	O
690	bis	CCONJ	O
690	3	NUM	O
690	cm²	PROPN	O
690	:	PUNCT	O
690	5	NUM	O
690	Raubmilben	NOUN	U-Mittel
690	/	PUNCT	O
690	m²	PROPN	O
690	(	PUNCT	O
690	berechnet	VERB	O
690	auf	ADP	O
690	Gesamtfläche	NOUN	O
690	-	PUNCT	O
690	Raubmilben	NOUN	U-Mittel
690	konzentriert	VERB	O
690	in	ADP	O
690	den	DET	O
690	Herden	NOUN	O
690	ausbringen	VERB	O
690	)	PUNCT	O
690	•	ADV	O
690	Bei	ADP	O
690	größeren	ADJ	O
690	Schadstellen	NOUN	O
690	von	ADP	O
690	über	ADV	O
690	3	NUM	O
690	cm²	PROPN	O
690	:	PUNCT	O
690	10	NUM	O
690	bis	CCONJ	O
690	20	NUM	O
690	Raubmilben	NOUN	U-Mittel
690	/	PUNCT	O
690	m²	PROPN	O
690	(	PUNCT	O
690	berechnet	VERB	O
690	auf	ADP	O
690	Gesamtfläche	NOUN	O
690	-	PUNCT	O
690	Raubmilben	NOUN	U-Mittel
690	konzentriert	VERB	O
690	in	ADP	O
690	den	DET	O
690	Herden	NOUN	O
690	ausbringen	VERB	O
690	)	PUNCT	O
690	•	ADV	O
690	Einsatz	NOUN	O
690	nach	ADP	O
690	einer	DET	O
690	Woche	NOUN	O
690	wiederholen	VERB	O
690	•	ADV	O
690	Wenn	SCONJ	O
690	weiterhin	ADV	O
690	Befall	NOUN	O
690	auftritt	VERB	O
690	,	PUNCT	O
690	sind	AUX	O
690	weitere	ADJ	O
690	wöchentliche	ADJ	O
690	Einsätze	NOUN	O
690	notwendig	ADV	O
690	bis	ADP	O
690	der	DET	O
690	Be-fall	NOUN	O
690	getilgt	VERB	O
690	ist	AUX	O
690	Bei	ADP	O
690	stärkerem	ADJ	O
690	Schädlingsbefall	NOUN	O
690	im	ADP	O
690	Fruchtgemüse	NOUN	U-Kultur
690	im	ADP	O
690	Gewächshaus	NOUN	O
690	,	PUNCT	O
690	kann	AUX	O
690	unterstützend	ADV	O
690	vor	ADP	O
690	dem	DET	O
690	Nützlingseinsatz	NOUN	O
690	z.	ADP	O
690	B.	NOUN	O
690	Floramite	NOUN	B-Mittel
690	240	NUM	I-Mittel
690	SC	PROPN	L-Mittel
690	oder	CCONJ	O
690	Neudosan	PROPN	B-Mittel
690	Neu	PROPN	I-Mittel
690	Blattlausfrei	PROPN	L-Mittel
690	angewendet	VERB	O
690	werden	AUX	O

691	(	PUNCT	O
691	Foto	NOUN	O
691	:	PUNCT	O
691	Köhler	PROPN	O
691	,	PUNCT	O
691	LfULG	PROPN	O
691	)	PUNCT	O
691	Raubmilben	NOUN	U-Mittel
691	sind	AUX	O
691	nach	ADP	O
691	Erhalt	NOUN	O
691	sofort	ADV	O
691	kühl	ADV	O
691	zu	PART	O
691	lagern	VERB	O
691	(	PUNCT	O
691	4	NUM	O
691	-	PUNCT	O
691	5	NUM	O
691	°	PROPN	O
691	C	PROPN	O
691	,	PUNCT	O
691	d.	PRON	O
691	h.	VERB	O
691	Kühlschranktemperatur	NOUN	O
691	)	PUNCT	O
691	.	PUNCT	O
691	Güns-tige	ADJ	O
691	Zeiten	NOUN	O
691	für	ADP	O
691	das	DET	O
691	Ausbringen	NOUN	O
691	der	DET	O
691	Tiere	NOUN	O
691	sind	AUX	O
691	die	DET	O
691	frühen	ADJ	O
691	Morgen-	X	O
691	oder	CCONJ	O
691	späten	ADJ	O
691	Abendstunden	NOUN	O

692	12	NUM	O
692	Tage	NOUN	O
692	H2O	PROPN	O
692	:	PUNCT	O
692	200	NUM	O
692	-	PUNCT	O
692	300	NUM	O
692	l	PROPN	O
692	/	PUNCT	O
692	ha	X	O
692	Blumenkohl	PROPN	U-Kultur
692	,	PUNCT	O
692	Brok-koli	X	U-Kultur
692	:	PUNCT	O
692	Fl	X	O
692	:	PUNCT	O
692	max.	PROPN	O
692	2	NUM	O
692	,	PUNCT	O
692	BBCH	PROPN	B-BBCH_Stadium
692	16	NUM	I-BBCH_Stadium
692	-	NUM	I-BBCH_Stadium
692	49	NUM	L-BBCH_Stadium
692	1,0	NUM	O
692	l	X	O
692	/	PUNCT	O
692	ha	X	O
692	Abstand	NOUN	O
692	:	PUNCT	O
692	mind	PROPN	O

694	Spruzit	NOUN	B-Mittel
694	Neu	ADV	L-Mittel
694	ist	AUX	O
694	erneut	ADV	O
694	zugelassen	VERB	O
694	worden	AUX	O
694	.	PUNCT	O
694	Von	ADP	O
694	der	DET	O
694	Neuzulassung	NOUN	O
694	nicht	PART	O
694	mehr	ADV	O
694	erfasst	VERB	O
694	werden	AUX	O
694	z.	ADP	O
694	B.	NOUN	O
694	Rucola-Arten	NOUN	U-Kultur
694	,	PUNCT	O
694	Endivien	NOUN	U-Kultur
694	,	PUNCT	O
694	Löwenzahn	NOUN	U-Kultur
694	,	PUNCT	O
694	Winterportulak	NOUN	U-Kultur
694	oder	CCONJ	O
694	Aubergine	PROPN	U-Kultur
694	,	PUNCT	O
694	Paprika	NOUN	U-Kultur
694	,	PUNCT	O
694	Stangen-bohne	NOUN	U-Kultur
694	und	CCONJ	O
694	Gurke	NOUN	U-Kultur
694	im	ADP	O
694	Gewächshaus	NOUN	O
694	.	PUNCT	O
694	In	ADP	O
694	diesen	DET	O
694	Anwendungen	NOUN	O
694	kann	AUX	O
694	allerdings	ADV	O
694	Spruzit	NOUN	B-Mittel
694	Neu	ADV	L-Mittel
694	aus	ADP	O
694	alten	ADJ	O
694	Packungen	NOUN	O
694	(	PUNCT	O
694	d.	PRON	O
694	h.	VERB	O
694	mit	ADP	O
694	alter	ADJ	O
694	Zulassung	NOUN	O
694	)	PUNCT	O
694	im	ADP	O
694	Rahmen	NOUN	O
694	der	DET	O
694	Aufbrauchfrist	NOUN	O
694	noch	ADV	O
694	bis	ADP	O
694	28.08.2018	NOUN	O
694	eingesetzt	VERB	O
694	werden	AUX	O

695	Unkräuter	NOUN	U-Erreger
695	aus	ADP	O
695	den	DET	O
695	Familien	NOUN	O
695	der	DET	O
695	Korb-	X	O
695	und	CCONJ	O
695	Kreuzblütler	NOUN	O
695	werden	AUX	O
695	nicht	PART	O
695	ausreichend	ADV	O
695	erfasst	VERB	O

696	Weitere	ADJ	O
696	Hinweise	NOUN	O
696	zur	ADP	O
696	Anwendung	NOUN	O
696	von	ADP	O
696	Herbiziden	NOUN	O
696	in	ADP	O
696	Zwiebeln	NOUN	U-Kultur
696	sind	AUX	O
696	in	ADP	O
696	der	DET	O
696	Broschüre	NOUN	O
696	„	PUNCT	O
696	Pflanzen-schutz	NOUN	O
696	im	ADP	O
696	Gemüsebau	NOUN	O
696	2019	NUM	O
696	“	PUNCT	O
696	S	PROPN	O

697	AWH	PROPN	O
697	Ab-stand	NOUN	O
697	(	PUNCT	O
697	Tage	NOUN	O
697	)	PUNCT	O
697	WZ	PROPN	O
697	(	PUNCT	O
697	d	X	O
697	)	PUNCT	O
697	Bemerkungen	NOUN	O
697	;	PUNCT	O
697	Anwendungsbestimmungen	NOUN	O
697	HERBIZIDE	PROPN	O
697	(	PUNCT	O
697	G	NOUN	O
697	)	PUNCT	O
697	Focus	PROPN	B-Mittel
697	Ultra	PROPN	L-Mittel
697	033964	NUM	O
697	-	NUM	O
697	00	NUM	O
697	31.12.2025	NOUN	O
697	B4	NOUN	O
697	Cycloxydim	PROPN	O
697	100	NUM	O
697	(	PUNCT	O
697	A	NOUN	O
697	)	PUNCT	O
697	Spargel	NOUN	U-Kultur
697	Jung-	X	O
697	und	CCONJ	O
697	Er-tragsanlagen	NOUN	O
697	(	PUNCT	O
697	auch	ADV	O
697	bei	ADP	O
697	Säm-lingspflanzen	NOUN	O
697	)	PUNCT	O
697	(	PUNCT	O
697	FX	PROPN	O
697	)	PUNCT	O
697	Einj	NOUN	O
697	.	PUNCT	O
697	einkeimn-lättrige	ADJ	B-Erreger
697	Unkräuter	NOUN	L-Erreger
697	ausgenommen	VERB	O
697	Einj	NOUN	B-Erreger
697	.	PUNCT	I-Erreger
697	Rispe	PROPN	L-Erreger
697	Gemeine	NOUN	B-Erreger
697	Quecke	NOUN	L-Erreger
697	-	PUNCT	O
697	2,5	NUM	O
697	1	NUM	O
697	/	NUM	O
697	1	NUM	O
697	-	PUNCT	O
697	F	PROPN	O
697	-	PUNCT	O
697	5,0	NUM	O
697	1	NUM	O
697	/	NUM	O
697	1	NUM	O
697	-	PUNCT	O
697	F	PROPN	O
697	(	PUNCT	O
697	G	X	O
697	)	PUNCT	O
697	Fresco	PROPN	O
697	008443	NUM	O
697	-	NUM	O
697	00	NUM	O
697	31.12.2025	NOUN	O
697	B4	NOUN	O
697	Meto-bromuron	PROPN	O
697	400	NUM	O
697	(	PUNCT	O
697	C2	PROPN	O
697	)	PUNCT	O
697	Spargel	NOUN	U-Kultur
697	(	PUNCT	O
697	FX	PROPN	O
697	)	PUNCT	O
697	Pastinak	PROPN	U-Kultur
697	(	PUNCT	O
697	FX	PROPN	O
697	)	PUNCT	O
697	Franzosenkraut-Arten	NOUN	U-Erreger
697	Einj	NOUN	B-Erreger
697	.	PUNCT	I-Erreger
697	Rispe	PROPN	L-Erreger
697	Vogel-Sternmiere	NOUN	U-Erreger
697	Franzosenkraut-Arten	NOUN	U-Erreger
697	Einj	PROPN	B-Erreger
697	.	PUNCT	I-Erreger
697	Rispe	PROPN	L-Erreger
697	Vogel-Sternmiere	NOUN	U-Erreger
697	-	PUNCT	O
697	3,75	NUM	O
697	1	NUM	O
697	/	NUM	O
697	1	NUM	O
697	-	PUNCT	O
697	F	PROPN	O
697	-	PUNCT	O
697	1,251	NUM	O
697	)	PUNCT	O
697	bzw	PROPN	O

699	Zulassungen	NOUN	O
699	Aufbrauchfrist	NOUN	O
699	für	ADP	O
699	einzelbetriebliche	ADJ	O
699	Genehmigungen	NOUN	O
699	nach	ADP	O
699	§	NOUN	O
699	22	NUM	O
699	:	PUNCT	O
699	Die	DET	O
699	vom	ADP	O
699	Bundesamt	NOUN	O
699	für	ADP	O
699	Verbraucherschutz	NOUN	O
699	und	CCONJ	O
699	Lebensmittelsicherheit	NOUN	O
699	(	PUNCT	O
699	BVL	PROPN	O
699	)	PUNCT	O
699	festgesetzte	VERB	O
699	Aufbrauchfrist	NOUN	O
699	für	ADP	O
699	Pflan-zenschutzmittel	PROPN	O
699	nach	ADP	O
699	§	NOUN	O
699	12(5	PROPN	O
699	)	PUNCT	O
699	Pflanzenschutzgesetz	NOUN	O
699	(	PUNCT	O
699	PflSchG	PROPN	O
699	)	PUNCT	O
699	wird	AUX	O
699	auch	ADV	O
699	im	ADP	O
699	Rahmen	NOUN	O
699	der	DET	O
699	Ein-zelfallgenehmigungen	NOUN	O
699	nach	ADP	O
699	§	NOUN	O
699	22(2	NUM	O
699	)	PUNCT	O
699	PflSchG	PROPN	O
699	gewährt	VERB	O
699	.	PUNCT	O
699	Empfänger	NOUN	O
699	von	ADP	O
699	Sammelgenehmigun-gen	NOUN	O
699	werden	AUX	O
699	über	ADP	O
699	den	DET	O
699	Antragsteller	NOUN	O
699	in	ADP	O
699	Form	NOUN	O
699	von	ADP	O
699	geänderten	ADJ	O
699	Bescheiden	NOUN	O
699	informiert	VERB	O
699	.	PUNCT	O
699	Empfän-ger	NOUN	O
699	von	ADP	O
699	Einzelgenehmigungen	NOUN	O
699	werden	AUX	O
699	nicht	PART	O
699	gesondert	VERB	O
699	darüber	ADV	O
699	in	ADP	O
699	Kenntnis	NOUN	U-Kultur
699	gesetzt	VERB	O
699	.	PUNCT	O
699	Nähere	ADJ	O
699	Informationen	NOUN	O
699	finden	VERB	O
699	Sie	PRON	O
699	unter	ADP	O
699	http://www.ltz-bw.de/pb/,Lde/Startseite/Arbeitsfelder/Zulassungen+_+Genehmigungen	NOUN	O
699	 	SPACE	O
699	Übergebietliche	ADJ	O
699	Pflanzenschutzberatung	NOUN	O
699	beim	ADP	O
699	Landratsamt	NOUN	O
699	Breisgau-Hochschwarzwald	NOUN	O
699	79	NUM	O
699	206	NUM	O
699	Breisach	PROPN	O
699	Europaplatz	NOUN	O
699	3	NUM	O
699	Tel	PROPN	O
699	:	PUNCT	O
699	0761	NUM	O
699	2187	NUM	O
699	5826.	DET	O
699	E-mail	X	O
699	:	PUNCT	O
699	Alfred.Altmann@lkbh.de	ADP	O
699	Angaben	NOUN	O
699	ohne	ADP	O
699	Gewähr	NOUN	O
699	.	PUNCT	O
699	Bei	ADP	O
699	allen	DET	O
699	Maßnahmen	NOUN	O
699	Gebrauchsanleitung	NOUN	O
699	beachten	VERB	O
699	!	PUNCT	O
699	18	NUM	O
699	  	SPACE	O
699	Tabelle	NOUN	O
699	:	PUNCT	O
699	Neue	ADJ	O
699	Zulassungserweiterungen	NOUN	O
699	,	PUNCT	O
699	Zulassungen	NOUN	O
699	und	CCONJ	O
699	Änderungen	NOUN	O
699	(	PUNCT	O
699	Stand	NOUN	O
699	07.08.2017	NUM	O
699	)	PUNCT	O
699	Präparat	NOUN	O
699	Kultur	NOUN	O
699	Schaderreger	ADJ	O
699	Aufwandmenge	NOUN	O
699	Anwendung	NOUN	O
699	Wartezeit	NOUN	O
699	(	PUNCT	O
699	Tage	NOUN	O
699	)	PUNCT	O
699	*	NOUN	O
699	)	PUNCT	O
699	(	PUNCT	O
699	„	PUNCT	O
699	Notfall“-)Zulassung	NOUN	O
699	nach	ADP	O
699	Art	NOUN	O
699	.	NOUN	O
699	53	NUM	O
699	Abs.	NOUN	O
699	1	NUM	O
699	der	DET	O
699	VO	PROPN	O
699	(	PUNCT	O
699	EG	PROPN	O
699	)	PUNCT	O
699	1107	NUM	O
699	/	PUNCT	O
699	2009	NUM	O
699	i.	PROPN	O
699	Verb	PROPN	O
699	.	PUNCT	O
699	mit	ADP	O
699	§	NOUN	O
699	12	NUM	O
699	PflSchG	NOUN	O
699	vom	ADP	O
699	09.08.2017	NUM	O
699	bis	ADP	O
699	zum	ADP	O
699	06.12.2017	NOUN	O
699	für	ADP	O
699	120	NUM	O
699	Tage	NOUN	O
699	Ordoval	NOUN	U-Mittel
699	Salat-	X	B-Kultur
699	und	CCONJ	I-Kultur
699	Gewürzgurke	NOUN	L-Kultur
699	Spinnmilben	PROPN	U-Erreger
699	1	NUM	O
699	x	X	O
699	3,2	NUM	O
699	ml	X	O
699	/	PUNCT	O
699	Ar	NOUN	O
699	bei	ADP	O
699	Befallsbeginn	NOUN	O
699	WF=3	PROPN	O
699	*	NOUN	O
699	)	PUNCT	O
699	„	PUNCT	O
699	=	X	O
699	F	PROPN	O
699	“	PUNCT	O
699	in	ADP	O
699	der	DET	O
699	Spalte	NOUN	O
699	„	PUNCT	O
699	Wartezeit	NOUN	O
699	“	PUNCT	O
699	bedeutet	VERB	O
699	,	PUNCT	O
699	dass	SCONJ	O
699	die	DET	O
699	Ausweisung	NOUN	O
699	einer	DET	O
699	Wartezeit	NOUN	O
699	in	ADP	O
699	dieser	DET	O
699	Anwendung	NOUN	O
699	nicht	PART	O
699	erforderlich	ADV	O
699	ist	AUX	O

700	Für	ADP	O
700	die	DET	O
700	optimale	ADJ	O
700	Anwendung	NOUN	O
700	von	ADP	O
700	Kerb	NOUN	B-Mittel
700	FLO	PROPN	L-Mittel
700	(	PUNCT	O
700	Propyzamid	PROPN	O
700	)	PUNCT	O
700	vor	ADP	O
700	dem	DET	O
700	Auflaufen	NOUN	U-BBCH_Stadium
700	der	DET	O
700	Kultur	NOUN	O
700	gelten	VERB	O
700	die	DET	O
700	gleichen	ADJ	O
700	Hinweise	NOUN	O
700	wie	ADP	O
700	beim	ADP	O
700	Einsatz	NOUN	O
700	im	ADP	O
700	Salat	NOUN	U-Kultur

701	Porreebestände	NOUN	U-Kultur
701	sollten	AUX	O
701	gründlich	ADV	O
701	kontrolliert	VERB	O
701	werden	AUX	O
701	.	PUNCT	O
701	Bestände	NOUN	O
701	mit	ADP	O
701	Netzabdeckung	NOUN	O
701	sollten	AUX	O
701	nur	ADV	O
701	in	ADP	O
701	den	DET	O
701	kühleren	ADJ	O
701	Stunden	NOUN	O
701	des	DET	O
701	Tages	NOUN	O
701	für	ADP	O
701	Kulturmaßnahmen	NOUN	O
701	geöffnet	VERB	O
701	werden	AUX	O

703	❙	PUNCT	O
703	Rapsglanzkäfer	NOUN	U-Erreger
703	–	PUNCT	O
703	In	ADP	O
703	Gelbschalen	NOUN	O
703	und	CCONJ	O
703	in	ADP	O
703	Brokkoli-	X	O
703	und	CCONJ	O
703	Blumenkohlbeständen	NOUN	O
703	fliegen	VERB	O
703	seit	ADP	O
703	letzter	ADJ	O
703	Woche	NOUN	O
703	massiv	ADV	O
703	die	DET	O
703	Käfer	NOUN	O
703	aus	ADP	O
703	den	DET	O
703	abgeblühten	ADJ	O
703	Winterrapsbeständen	NOUN	O
703	ein	ADV	O
703	.	PUNCT	O
703	Die	DET	O
703	Fraßstellen	NOUN	O
703	an	ADP	O
703	den	DET	O
703	Blumen	NOUN	O
703	verbräunen	VERB	O
703	und	CCONJ	O
703	mindern	NOUN	O
703	die	DET	O
703	Qualität	NOUN	O
703	der	DET	O
703	Ware	NOUN	O
703	.	PUNCT	O
703	Insektizide	NOUN	O
703	müssen	AUX	O
703	mit	ADP	O
703	hohen	ADJ	O
703	Wassermengen	NOUN	O
703	ausgebracht	VERB	O
703	werden	AUX	O
703	.	PUNCT	O
703	Da	SCONJ	O
703	gegen	ADP	O
703	Pyrethroide	PROPN	O
703	Klasse	NOUN	O
703	2	NUM	O
703	eine	DET	O
703	nachgewiesene	ADJ	O
703	Resistenz	NOUN	O
703	besteht	VERB	O
703	,	PUNCT	O
703	sollten	AUX	O
703	Insektizide	NOUN	O
703	mit	ADP	O
703	höherer	ADJ	O
703	Wirksamkeit	NOUN	O
703	.	PUNCT	O
703	Zur	ADP	O
703	Verfügung	NOUN	O
703	im	ADP	O
703	Blumenkohl	PROPN	U-Kultur
703	und	CCONJ	O
703	Brokkoli	PROPN	U-Kultur
703	stehen	VERB	O
703	z	X	O

706	Dementsprechend	NOUN	O
706	sollen	AUX	O
706	auch	ADV	O
706	die	DET	O
706	Nachttemperaturen	NOUN	O
706	ab	ADP	O
706	Samstag	NOUN	O
706	deutlich	ADV	O
706	über	ADV	O
706	10	NUM	O
706	°	PROPN	O
706	C	PROPN	O
706	ansteigen	VERB	O
706	.	PUNCT	O
706	Damit	ADV	O
706	sind	AUX	O
706	gute	ADJ	O
706	Entwicklungsbedingungen	NOUN	O
706	v.a.	PROPN	O
706	für	ADP	O
706	Schadschmetterlingsarten	NOUN	U-Kultur
706	,	PUNCT	O
706	Spinnmilben	NOUN	U-Erreger
706	und	CCONJ	O
706	Gemüsefliegen	NOUN	U-Erreger
706	gegeben	VERB	O
706	.	PUNCT	O
706	Aber	CCONJ	O
706	auch	ADV	O
706	der	DET	O
706	Echte	ADJ	B-Erreger
706	Mehltau	NOUN	L-Erreger
706	und	CCONJ	O
706	Rostpilze	NOUN	U-Erreger
706	profitieren	VERB	O
706	von	ADP	O
706	dieser	DET	O
706	Witterung	NOUN	O

707	Neben	ADP	O
707	den	DET	O
707	verschiedenen	ADJ	O
707	Kohlgemüse-Arten	NOUN	U-Kultur
707	sind	AUX	O
707	vor	ADP	O
707	allem	PRON	O
707	Rettich	ADV	U-Kultur
707	,	PUNCT	O
707	Radies	PROPN	U-Kultur
707	und	CCONJ	O
707	Rucola	PROPN	U-Kultur
707	ge-fährdet	VERB	O

708	Obwohl	SCONJ	O
708	der	DET	O
708	Zulassungsinhaber	NOUN	O
708	Stomp	PROPN	B-Mittel
708	Aqua	PROPN	L-Mittel
708	nicht	PART	O
708	für	ADP	O
708	den	DET	O
708	Einsatz	NOUN	O
708	in	ADP	O
708	verfrühten	ADJ	O
708	Kulturen	NOUN	O
708	unter	ADP	O
708	Vlies	NOUN	O
708	und	CCONJ	O
708	Folie	NOUN	O
708	empfiehlt	VERB	O
708	,	PUNCT	O
708	konnte	AUX	O
708	in	ADP	O
708	mehrjährigen	ADJ	O
708	Thüringer	ADJ	O
708	Versuchen	NOUN	O
708	keine	DET	O
708	nennenswerte	ADJ	O
708	Phytotox	NOUN	O
708	,	PUNCT	O
708	aber	CCONJ	O
708	eine	DET	O
708	zufriedenstellende	ADJ	O
708	Wirkung	NOUN	O
708	bei	ADP	O
708	reduzierter	ADJ	O
708	Aufwandmenge	NOUN	O
708	festgestellt	VERB	O
708	werden	AUX	O

709	Vor	ADP	O
709	allem	PRON	O
709	die	DET	O
709	Schwarze	ADJ	B-Erreger
709	Bohnenlaus	NOUN	L-Erreger
709	und	CCONJ	O
709	die	DET	O
709	Pfirsichblattlaus	PROPN	U-Erreger
709	sind	AUX	O
709	jetzt	ADV	O
709	zu	PART	O
709	finden	VERB	O

710	April	NOUN	O
710	2020	NUM	O
710	beschrieben	VERB	O
710	Achtung	NOUN	O
710	:	PUNCT	O
710	Danadim	PROPN	B-Mittel
710	Progress	PROPN	L-Mittel
710	ist	AUX	O
710	als	ADP	O
710	bienengefährlich	ADV	O
710	(	PUNCT	O
710	B1	PROPN	O
710	)	PUNCT	O
710	eingestuft	VERB	O
710	und	CCONJ	O
710	darf	AUX	O
710	nur	ADV	O
710	bis	ADP	O
710	max.	ADV	O
710	BBCH	PROPN	B-BBCH_Stadium
710	55	NUM	L-BBCH_Stadium
710	(	PUNCT	O
710	geschlossene	ADJ	B-BBCH_Stadium
710	Blütenknospen	NOUN	I-BBCH_Stadium
710	sichtbar	ADV	L-BBCH_Stadium
710	)	PUNCT	O
710	eingesetzt	VERB	O
710	werden	AUX	O
710	,	PUNCT	O
710	d.	PRON	O
710	h.	VERB	O
710	es	PRON	O
710	darf	AUX	O
710	nicht	PART	O
710	auf	ADP	O
710	blühende	ADJ	O
710	oder	CCONJ	O
710	von	ADP	O
710	Bienen	NOUN	O
710	beflogene	ADJ	O
710	Pflanzen	NOUN	O
710	ausgebracht	VERB	O
710	werden	AUX	O
710	;	PUNCT	O
710	dies	PRON	O
710	gilt	VERB	O
710	auch	ADV	O
710	für	ADP	O
710	Unkräuter	NOUN	U-Erreger

714	❙	ADJ	O
714	Kohlmotte	NOUN	U-Erreger
714	(	PUNCT	O
714	Plutella	PROPN	B-Erreger
714	xylostella	PROPN	L-Erreger
714	)	PUNCT	O
714	–	PUNCT	O
714	bei	ADP	O
714	den	DET	O
714	derzeit	ADV	O
714	herrschenden	ADJ	O
714	hochsommerlichen	ADJ	O
714	Tem-peraturen	NOUN	O
714	ist	AUX	O
714	von	ADP	O
714	einer	DET	O
714	kurzen	ADJ	O
714	Entwicklungszeit	NOUN	O
714	(	PUNCT	O
714	10–12	ADJ	O
714	Tagen	NOUN	O
714	)	PUNCT	O
714	auszugehen	VERB	O

715	Bild	NOUN	O
715	7	NUM	O
715	-	NUM	O
715	9	PROPN	O
715	:	PUNCT	O
715	Zuflug	NOUN	O
715	und	CCONJ	O
715	erste	ADJ	O
715	Koloniebildung	NOUN	O
715	der	DET	O
715	Mehligen	NOUN	B-Erreger
715	Kohlblattlaus	PROPN	L-Erreger
715	   	SPACE	O
715	Phytolage	NOUN	O
715	im	ADP	O
715	Freiland	NOUN	O
715	!	PUNCT	O
715	Seite	NOUN	O
715	3	NUM	O
715	von	ADP	O
715	4	NUM	O
715	❙	PROPN	O
715	Thripse	NOUN	U-Erreger
715	-	PUNCT	O
715	besonders	ADV	O
715	bei	ADP	O
715	trockenem	ADJ	O
715	und	CCONJ	O
715	warmem	ADJ	O
715	Sommerwetter	NOUN	O
715	treten	VERB	O
715	diese	DET	O
715	Schädlinge	NOUN	O
715	vermehrt	ADV	O
715	auf	ADP	O
715	.	PUNCT	O
715	So	ADV	O
715	konnte	AUX	O
715	örtlich	ADV	O
715	sowohl	CCONJ	O
715	an	ADP	O
715	Kohlgemüse	NOUN	U-Kultur
715	sowie	CCONJ	O
715	an	ADP	O
715	Zwiebel-	X	B-Kultur
715	und	CCONJ	I-Kultur
715	Lauchge-müse	NOUN	L-Kultur
715	Befall	NOUN	O
715	durch	ADP	O
715	Thripse	NOUN	U-Erreger
715	festgestellt	VERB	O
715	werden	AUX	O
715	.	PUNCT	O
715	Weitere	ADJ	O
715	Informationen	NOUN	O
715	zu	ADP	O
715	den	DET	O
715	Maßnahmen	NOUN	O
715	sind	AUX	O
715	im	ADP	O
715	Pflanzenschutz-Warndienst	NOUN	O
715	Gemüsebau	NOUN	O
715	Nr.	NOUN	O
715	20	NUM	O
715	vom	ADP	O
715	09.	ADJ	O
715	Juni	NOUN	O
715	2020	NUM	O
715	beschrieben	VERB	O

716	Seite	NOUN	O
716	3	NUM	O
716	von	ADP	O
716	4	NUM	O
716	 	SPACE	O
716	Zulassungsinformationen	NOUN	O
716	:	PUNCT	O
716	Zulassungserweiterungen	NOUN	O
716	nach	ADP	O
716	Art	NOUN	O
716	.	PUNCT	O
716	51	NUM	O
716	Verordnung	NOUN	O
716	(	PUNCT	O
716	EG	PROPN	O
716	)	PUNCT	O
716	Nr.	NOUN	O
716	1107	NUM	O
716	/	PUNCT	O
716	2009	NUM	O
716	:	PUNCT	O
716	EFFIGO	PROPN	U-Mittel
716	(	PUNCT	O
716	Clopyralid	PROPN	O
716	+	CCONJ	O
716	Picloram	PROPN	O
716	)	PUNCT	O
716	005866	NUM	O
716	-	PUNCT	O
716	00	NUM	O
716	/	PUNCT	O
716	05	NUM	O
716	-	NUM	O
716	001	NUM	O
716	4	NUM	O
716	Kultur	NOUN	O
716	(	PUNCT	O
716	en	NOUN	O
716	)	PUNCT	O
716	Aufwandmenge	PROPN	O
716	(	PUNCT	O
716	l	PROPN	O
716	/	PUNCT	O
716	ha;kg	PROPN	O
716	/	PUNCT	O
716	ha	X	O
716	)	PUNCT	O
716	Anwendungshäufigkeit	NOUN	O
716	Rucola-Arten	PROPN	U-Kultur
